txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status
TXN00005554,2026-01-22 21:38:45,VALID,USR27553,MCH6109,15263.3,VALID,UTR3656197574,VALID,,MISSING,FAILED
TXN00011277,2026-03-18 23:57:09,VALID,USR93179,MCH3222,7048.51,VALID,UTR1461270334,VALID,7011,VALID,SUCCESS
TXN00001768,2026-01-09 18:25:15,VALID,USR83463,MCH8170,11906.0,VALID,UTR4018223559,VALID,5812,VALID,SUCCESS
TXN00017646,2026-03-16 09:22:48,VALID,USR57823,MCH8972,21368.3,VALID,UTR5248163638,VALID,4131,VALID,SUCCESS
TXN00008801,2026-01-11 11:24:18,VALID,USR26706,MCH3705,19092.75,VALID,UTR4602993315,VALID,5912,VALID,SUCCESS
TXN00004175,2026-01-19 23:39:37,VALID,USR14910,MCH5811,21841.73,VALID,UTR7568767516,VALID,,MISSING,SUCCESS
TXN00016436,2026-02-01 00:03:34,VALID,USR57398,MCH8420,16532.25,VALID,UTR0356208481,VALID,5812,VALID,SUCCESS
TXN00019211,2026-02-03 02:51:38,VALID,USR33146,MCH9312,895.12,VALID,UTR9913918598,VALID,5912,VALID,SUCCESS
TXN00005655,2026-01-19 02:46:11,VALID,USR83580,MCH6715,3161.49,VALID,UTR9605453743,VALID,5411,VALID,SUCCESS
TXN00019491,2026-01-22 06:11:10,VALID,USR82649,MCH4714,23309.47,VALID,UTR6544053771,VALID,5812,VALID,FAILED
TXN00002951,2026-01-20 01:24:59,VALID,USR59155,MCH3987,20689.38,VALID,UTR7347732482,VALID,5812,VALID,SUCCESS
TXN00008739,2026-01-15 08:06:45,VALID,USR57977,MCH1828,2254.75,VALID,UTR4458096146,VALID,7011,VALID,SUCCESS
TXN00010632,2026-03-13 05:07:25,VALID,USR81350,MCH9651,18564.01,VALID,UTR6942427480,VALID,,MISSING,SUCCESS
TXN00005418,2026-03-20 07:09:14,VALID,USR34456,MCH4374,7898.0,VALID,UTR2086636970,VALID,4131,VALID,FAILED
TXN00003566,2026-03-12 05:21:53,VALID,USR29151,MCH3073,18127.9,VALID,UTR8122695036,VALID,7011,VALID,SUCCESS
TXN00008187,2026-01-04 01:57:10,VALID,USR89057,MCH8978,6032.5,VALID,UTR0629886312,VALID,4131,VALID,SUCCESS
TXN00015320,2026-03-17 12:14:38,VALID,USR14803,MCH3568,14656.9,VALID,UTR7005616681,VALID,5912,VALID,SUCCESS
TXN00015462,2026-01-14 18:06:31,VALID,USR72883,MCH3216,20438.74,VALID,UTR2517461787,VALID,7011,VALID,SUCCESS
TXN00006493,2026-04-03 11:02:16,VALID,USR10730,MCH2354,10276.3,VALID,,MISSING,,MISSING,SUCCESS
TXN00005497,2026-02-24 21:49:39,VALID,USR38414,MCH6912,14487.0,VALID,UTR2344384370,VALID,5912,VALID,SUCCESS
TXN00017681,2026-02-19 21:32:14,VALID,USR83331,MCH4859,12680.0,VALID,UTR6172640439,VALID,4131,VALID,FAILED
TXN00009961,2026-01-17 22:52:47,VALID,USR45501,MCH9804,14706.28,VALID,UTR9834127342,VALID,5912,VALID,SUCCESS
TXN00007041,2026-02-23 17:48:17,VALID,USR76632,MCH1843,19601.46,VALID,UTR8146211320,VALID,5812,VALID,SUCCESS
TXN00015164,2026-03-06 14:22:46,VALID,USR87379,MCH4335,12335.0,VALID,UTR5743482597,VALID,4131,VALID,SUCCESS
TXN00014551,2026-01-14 08:31:39,VALID,USR92208,MCH8780,7700.66,VALID,UTR4019004242,VALID,5912,VALID,SUCCESS
TXN00002517,2026-01-06 01:35:15,VALID,USR29593,MCH7405,487.71,VALID,UTR7895760997,VALID,,MISSING,SUCCESS
TXN00015707,2026-02-20 19:52:53,VALID,USR45531,MCH6959,10470.94,VALID,UTR8973262822,VALID,4131,VALID,SUCCESS
TXN00008726,2026-03-08 13:00:09,VALID,USR94808,MCH5362,18113.31,VALID,UTR2200336470,VALID,5912,VALID,SUCCESS
TXN00007107,2026-07-01 18:39:59,VALID,USR14205,MCH2849,714.5,VALID,UTR7486167168,VALID,5411,VALID,SUCCESS
TXN00004580,2026-03-01 19:44:10,VALID,USR69151,MCH7490,16143.61,VALID,UTR9764357946,VALID,5411,VALID,SUCCESS
TXN00001608,2026-02-11 19:34:22,VALID,USR30142,MCH6473,20010.91,VALID,UTR2738503426,VALID,5812,VALID,SUCCESS
TXN00009601,2026-01-23 11:53:11,VALID,USR85025,MCH1777,489.13,VALID,,MISSING,,MISSING,SUCCESS
TXN00018460,2026-03-12 20:58:11,VALID,USR11356,MCH4162,12489.9,VALID,UTR9450791120,VALID,5411,VALID,SUCCESS
TXN00009656,2026-03-02 06:44:35,VALID,USR79339,MCH7407,14071.59,VALID,UTR3665188887,VALID,4131,VALID,SUCCESS
TXN00012519,2026-02-14 16:15:27,VALID,USR61698,MCH9584,10638.45,VALID,UTR8770349061,VALID,5912,VALID,SUCCESS
TXN00007255,2026-02-14 03:23:45,VALID,USR80451,MCH8117,8023.36,VALID,UTR1843666797,DUPLICATE,5411,VALID,SUCCESS
TXN00007280,2026-03-29 05:01:10,VALID,USR58994,MCH2295,15154.29,VALID,UTR4584202472,VALID,5411,VALID,SUCCESS
TXN00013536,2026-03-07 08:26:10,VALID,USR40589,MCH8202,6301.47,VALID,UTR1510631864,VALID,,MISSING,FAILED
TXN00009177,2026-02-14 01:17:14,VALID,USR94255,MCH2868,5804.17,VALID,UTR6167553088,VALID,5812,VALID,SUCCESS
TXN00019867,2026-01-10 23:57:07,VALID,USR81962,MCH9080,9033.65,VALID,UTR3839939849,VALID,5812,VALID,SUCCESS
TXN00000807,2026-01-05 21:01:02,VALID,USR29446,MCH3466,23359.83,VALID,UTR3557979300,VALID,4131,VALID,FAILED
TXN00000969,2026-06-01 01:22:05,VALID,USR74983,MCH8275,14164.45,VALID,UTR2885041548,VALID,5411,VALID,SUCCESS
TXN00018201,2026-01-15 20:34:02,VALID,USR98558,MCH2579,22267.1,VALID,UTR2422417105,VALID,5812,VALID,PROCESSING
TXN00007828,2026-03-01 12:35:21,VALID,USR14351,MCH3808,8405.29,VALID,UTR4335587672,VALID,,MISSING,SUCCESS
TXN00009579,2026-01-08 15:01:28,VALID,USR47065,MCH1798,1280.84,VALID,UTR9568891716,VALID,4131,VALID,SUCCESS
TXN00007175,2026-02-19 05:48:40,VALID,USR60098,MCH6886,2429.5,VALID,UTR4896404814,VALID,5411,VALID,SUCCESS
TXN00005581,2026-02-16 20:51:29,VALID,USR38257,MCH1936,1008.3,VALID,UTR4179189570,VALID,4131,VALID,SUCCESS
TXN00006814,2026-02-06 14:56:08,VALID,USR96531,MCH7108,19891.0,VALID,UTR0686534210,VALID,5812,VALID,SUCCESS
TXN00003955,2026-02-08 12:50:08,VALID,USR35609,MCH5886,5794.57,VALID,UTR0014943496,VALID,5812,VALID,SUCCESS
TXN00013327,2026-03-30 11:55:55,VALID,USR39771,MCH3833,12337.57,VALID,UTR5232579741,VALID,5411,VALID,FAILED
TXN00017568,2026-01-22 17:59:28,VALID,USR12785,MCH3578,22471.0,VALID,UTR5583265899,VALID,5912,VALID,SUCCESS
TXN00004993,2026-01-06 00:00:00,DATE_ONLY,USR16003,MCH7634,8547.61,VALID,UTR2537627271,VALID,,MISSING,FAILED
TXN00013910,2026-03-28 00:08:36,VALID,USR18716,MCH9506,5778.14,VALID,UTR0834821769,VALID,5411,VALID,SUCCESS
TXN00007590,2026-03-21 15:16:17,VALID,USR16442,MCH2223,1864.0,VALID,UTR3150798294,VALID,5411,VALID,FAILED
TXN00000356,2026-01-14 14:38:54,VALID,USR63015,MCH4444,16064.06,VALID,UTR9149895806,DUPLICATE,5411,VALID,FAILED
TXN00005094,2026-01-03 07:42:53,VALID,USR96725,MCH3046,2958.13,VALID,UTR9390012977,VALID,4131,VALID,SUCCESS
TXN00008449,2026-01-07 20:00:58,VALID,USR17075,MCH6092,2945.72,VALID,UTR1389925747,VALID,4131,VALID,SUCCESS
TXN00010823,2026-02-10 18:58:25,VALID,USR94218,MCH4426,23866.39,VALID,UTR0130187586,VALID,5912,VALID,SUCCESS
TXN00005574,2026-02-23 02:42:36,VALID,USR13457,MCH4173,16161.29,VALID,UTR4077751931,DUPLICATE,7011,VALID,SUCCESS
TXN00011398,2026-01-19 07:54:03,VALID,USR55758,MCH8466,17203.0,VALID,UTR7506153270,DUPLICATE,5411,VALID,SUCCESS
TXN00003355,2026-03-05 03:51:54,VALID,USR49349,MCH8404,4706.13,VALID,UTR3816126108,VALID,5912,VALID,SUCCESS
TXN00004323,2026-03-07 23:28:44,VALID,USR45039,MCH1319,16809.54,VALID,UTR5647317475,VALID,5411,VALID,SUCCESS
TXN00016286,2026-01-14 20:21:54,VALID,USR20464,MCH6904,16172.91,VALID,UTR4353699000,VALID,5912,VALID,SUCCESS
TXN00010671,2026-03-14 13:18:15,VALID,USR10082,MCH3237,22723.1,VALID,,MISSING,,MISSING,SUCCESS
TXN00014521,2026-02-02 12:51:06,VALID,USR71281,MCH1975,19642.81,VALID,UTR9228033831,VALID,7011,VALID,SUCCESS
TXN00015306,2026-02-17 10:34:51,VALID,USR78549,MCH3677,1911.47,VALID,UTR2867654540,VALID,7011,VALID,SUCCESS
TXN00017588,2026-03-29 15:51:51,VALID,USR62031,MCH6010,13980.0,VALID,UTR0922762063,VALID,7011,VALID,SUCCESS
TXN00013642,2026-02-11 22:15:28,VALID,USR49104,MCH5572,11896.52,VALID,UTR8293649991,VALID,5411,VALID,SUCCESS
TXN00001337,2026-02-28 14:45:17,VALID,USR31282,MCH7488,4996.57,VALID,UTR2053027035,VALID,5411,VALID,SUCCESS
TXN00012103,2026-02-07 00:00:00,DATE_ONLY,USR32553,MCH3914,24486.47,VALID,UTR3586592914,VALID,5912,VALID,SUCCESS
TXN00002036,2026-02-02 00:07:50,VALID,USR60966,MCH8282,8744.16,VALID,UTR9072284407,VALID,4131,VALID,SUCCESS
TXN00016749,2026-03-08 07:12:37,VALID,USR18052,MCH8053,19869.0,VALID,UTR7295537888,VALID,7011,VALID,SUCCESS
TXN00015351,2026-03-19 02:57:18,VALID,USR52978,MCH3219,313.32,VALID,UTR7408516790,VALID,4131,VALID,SUCCESS
TXN00014600,2026-03-11 20:33:42,VALID,USR31478,MCH3709,24773.03,VALID,UTR0909588079,VALID,5812,VALID,FAILED
TXN00001932,2026-02-19 19:55:52,VALID,USR95119,MCH2639,14041.5,VALID,UTR6519405673,VALID,4131,VALID,FAILED
TXN00013582,2026-01-02 23:08:56,VALID,USR10261,MCH1485,3339.34,VALID,UTR9644219295,VALID,5812,VALID,SUCCESS
TXN00016125,2026-01-30 10:59:48,VALID,USR94206,MCH4540,12672.73,VALID,UTR1275121636,VALID,7011,VALID,SUCCESS
TXN00016649,2026-02-27 23:22:08,VALID,USR66249,MCH4527,3523.07,VALID,UTR9561543007,VALID,5411,VALID,SUCCESS
TXN00005555,2026-01-16 19:01:01,VALID,USR17594,MCH2467,20875.99,VALID,UTR3766797946,VALID,,MISSING,SUCCESS
TXN00014855,2026-01-19 02:20:36,VALID,USR78925,MCH2990,11713.42,VALID,UTR6046643827,VALID,5812,VALID,SUCCESS
TXN00006733,2026-01-15 05:12:10,VALID,USR75989,MCH3227,23337.04,VALID,UTR4150787356,VALID,4131,VALID,SUCCESS
TXN00004481,2026-01-31 13:01:28,VALID,USR18231,MCH4758,4044.83,VALID,UTR4240451059,VALID,5812,VALID,FAILED
TXN00003237,2026-03-12 14:58:11,VALID,USR80879,MCH7566,5496.65,VALID,UTR0233522981,VALID,,MISSING,SUCCESS
TXN00010758,2026-02-04 05:52:39,VALID,USR26368,MCH4314,18765.59,VALID,UTR5201215150,VALID,5411,VALID,PROCESSING
TXN00003624,2026-01-01 08:05:36,VALID,USR61546,MCH1173,21853.05,VALID,UTR4369521650,VALID,4131,VALID,SUCCESS
TXN00003124,2026-01-13 11:48:26,VALID,USR74445,MCH2695,11478.92,VALID,UTR3755245302,VALID,,MISSING,SUCCESS
TXN00013993,2026-02-18 07:21:33,VALID,USR57775,MCH8610,4742.0,VALID,UTR0702910294,VALID,5812,VALID,SUCCESS
TXN00011484,2026-01-18 09:19:23,VALID,USR24140,MCH5213,14423.25,VALID,UTR1978657847,VALID,5411,VALID,SUCCESS
TXN00011054,2026-01-27 12:54:08,VALID,USR80623,MCH1498,20059.2,VALID,UTR9575050911,VALID,5411,VALID,SUCCESS
TXN00014476,2026-03-21 03:17:07,VALID,USR13561,MCH9583,13106.57,VALID,UTR5315724456,VALID,7011,VALID,SUCCESS
TXN00002424,2026-03-04 17:20:48,VALID,USR85375,MCH3446,11468.49,VALID,UTR0933827044,VALID,5812,VALID,SUCCESS
TXN00011037,2026-01-09 08:34:34,VALID,USR74261,MCH6677,15216.53,VALID,UTR1922158057,VALID,4131,VALID,SUCCESS
TXN00009059,2026-11-02 00:24:29,VALID,USR71890,MCH9851,5511.0,VALID,UTR8986293581,VALID,5411,VALID,SUCCESS
TXN00019119,2026-01-26 13:42:39,VALID,USR19973,MCH9126,13919.58,VALID,UTR4389106546,VALID,7011,VALID,SUCCESS
TXN00012054,2026-01-03 05:31:27,VALID,USR45332,MCH8409,18927.3,VALID,UTR3908092427,VALID,,MISSING,SUCCESS
TXN00011950,2026-03-03 07:09:30,VALID,USR32661,MCH7914,18049.11,VALID,UTR5763656508,VALID,5411,VALID,SUCCESS
TXN00015366,2026-03-30 05:50:42,VALID,USR23311,MCH8807,275.08,VALID,UTR0533147212,VALID,5411,VALID,SUCCESS
TXN00000540,2026-02-02 09:14:35,VALID,USR11647,MCH4105,3237.69,VALID,UTR7297219097,VALID,5411,VALID,SUCCESS
TXN00016593,2026-01-23 01:40:55,VALID,USR39264,MCH3148,16331.74,VALID,UTR4749305086,VALID,7011,VALID,SUCCESS
TXN00018217,2026-03-31 21:50:23,VALID,USR55686,MCH2004,15343.47,VALID,UTR5398454300,VALID,5411,VALID,SUCCESS
TXN00003071,2026-01-09 17:49:46,VALID,USR35660,MCH9072,17668.68,VALID,UTR3384498811,VALID,5411,VALID,SUCCESS
TXN00017923,2026-03-06 00:26:10,VALID,USR78889,MCH2008,14023.07,VALID,UTR4125685501,VALID,5411,VALID,SUCCESS
TXN00005117,2026-02-17 18:30:37,VALID,USR99710,MCH3480,11396.68,VALID,UTR0063924675,VALID,7011,VALID,SUCCESS
TXN00012371,2026-01-12 17:01:22,VALID,USR85744,MCH1094,1263.1,VALID,UTR3662682699,VALID,5411,VALID,SUCCESS
TXN00004702,2026-01-13 01:29:36,VALID,USR47375,MCH6992,1843.37,VALID,UTR4077791149,VALID,4131,VALID,PROCESSING
TXN00010922,2026-01-15 02:46:08,VALID,USR82983,MCH5742,14876.95,VALID,UTR1535695727,VALID,5912,VALID,SUCCESS
TXN00000651,2026-02-22 01:28:23,VALID,USR91117,MCH5276,2182.14,VALID,UTR2242584051,VALID,4131,VALID,SUCCESS
TXN00016951,2026-10-02 16:34:34,VALID,USR81708,MCH6783,23957.56,VALID,UTR6648504109,VALID,5411,VALID,SUCCESS
TXN00003874,2026-03-13 03:28:59,VALID,USR59734,MCH1585,20684.28,VALID,UTR8911870765,VALID,5812,VALID,SUCCESS
TXN00012047,2026-03-27 02:08:12,VALID,USR20038,MCH7673,9906.65,VALID,UTR5987892371,VALID,5812,VALID,SUCCESS
TXN00017288,2026-02-17 16:11:56,VALID,USR63171,MCH8876,5812.14,VALID,UTR3457706705,VALID,5411,VALID,SUCCESS
TXN00019995,2026-02-26 21:55:04,VALID,USR29322,MCH1665,22526.95,VALID,UTR4144018944,VALID,5411,VALID,FAILED
TXN00016349,2026-02-07 08:31:04,VALID,USR32193,MCH7886,14065.6,VALID,UTR0118837547,VALID,5411,VALID,SUCCESS
TXN00014794,2026-01-08 19:13:30,VALID,USR37202,MCH2497,16849.0,VALID,UTR7181791122,VALID,4131,VALID,SUCCESS
TXN00011309,2026-01-27 22:19:55,VALID,USR43969,MCH6973,17714.87,VALID,UTR7536658472,VALID,5912,VALID,SUCCESS
TXN00004679,2026-01-02 08:19:49,VALID,USR48463,MCH8247,16982.27,VALID,UTR3079276675,VALID,5812,VALID,SUCCESS
TXN00014764,2026-07-03 16:11:09,VALID,USR87989,MCH5224,10135.5,VALID,UTR0114765215,VALID,7011,VALID,SUCCESS
TXN00001682,2026-05-01 18:16:52,VALID,USR98160,MCH2464,24390.5,VALID,UTR9442628141,VALID,5411,VALID,SUCCESS
TXN00014995,2026-02-08 20:27:08,VALID,USR15974,MCH4347,18960.06,VALID,UTR2980105694,DUPLICATE,5912,VALID,SUCCESS
TXN00015369,2026-02-22 04:29:29,VALID,USR38576,MCH1398,111.0,VALID,UTR2022506458,VALID,,MISSING,SUCCESS
TXN00017316,2026-03-24 23:50:57,VALID,USR23514,MCH3856,18135.51,VALID,UTR7808036890,VALID,5912,VALID,SUCCESS
TXN00001619,2026-08-01 16:00:34,VALID,USR86674,MCH3557,13949.0,VALID,UTR5990919809,VALID,5411,VALID,SUCCESS
TXN00018550,2026-02-23 02:48:21,VALID,USR93515,MCH3114,1263.72,VALID,UTR8166437315,VALID,4131,VALID,SUCCESS
TXN00013505,2026-01-07 08:18:04,VALID,USR13898,MCH9080,3034.18,VALID,UTR0090079604,VALID,5812,VALID,FAILED
TXN00002712,2026-03-17 19:29:33,VALID,USR89364,MCH1066,12953.83,VALID,UTR7693149625,VALID,5411,VALID,SUCCESS
TXN00005859,2026-03-10 21:24:59,VALID,USR39325,MCH4215,509.12,VALID,UTR0580627387,VALID,7011,VALID,FAILED
TXN00005671,2026-01-10 09:20:00,VALID,USR35437,MCH1091,21272.81,VALID,UTR4904385805,DUPLICATE,5912,VALID,SUCCESS
TXN00009171,2026-02-17 21:51:39,VALID,USR98960,MCH4889,6780.02,VALID,UTR6343788873,VALID,5411,VALID,SUCCESS
TXN00015142,2026-02-27 08:36:28,VALID,USR66277,MCH4704,24540.42,VALID,UTR8524062488,VALID,7011,VALID,FAILED
TXN00006503,2026-02-13 12:08:43,VALID,USR82816,MCH6757,11866.58,VALID,UTR5255182657,VALID,5411,VALID,SUCCESS
TXN00003588,2026-02-09 16:43:44,VALID,USR52006,MCH2703,19063.55,VALID,UTR2810629309,VALID,5411,VALID,FAILED
TXN00018948,2026-02-19 05:15:03,VALID,USR65177,MCH8361,17949.0,VALID,UTR2519177125,VALID,4131,VALID,SUCCESS
TXN00018226,2026-03-24 07:21:00,VALID,USR92026,MCH2186,12162.28,VALID,UTR1633307502,VALID,4131,VALID,SUCCESS
TXN00011900,2026-01-30 22:05:29,VALID,USR55436,MCH3851,3049.24,VALID,UTR1494023597,VALID,5411,VALID,FAILED
TXN00001628,2026-02-26 14:51:16,VALID,USR88518,MCH8505,13400.33,VALID,UTR7144926723,VALID,4131,VALID,FAILED
TXN00004708,2026-02-11 12:50:40,VALID,USR89024,MCH5045,4900.86,VALID,UTR4811208861,VALID,,MISSING,SUCCESS
TXN00006533,2026-07-03 04:38:55,VALID,USR31981,MCH8449,23155.56,VALID,UTR8085893241,VALID,7011,VALID,SUCCESS
TXN00009868,2026-01-08 18:33:38,VALID,USR95697,MCH7518,4945.18,VALID,UTR4438573501,VALID,5411,VALID,SUCCESS
TXN00012172,2026-02-06 23:38:56,VALID,USR10549,MCH8898,21986.64,VALID,UTR6249071741,VALID,7011,VALID,SUCCESS
TXN00016079,2026-01-13 12:26:18,VALID,USR20918,MCH5442,19463.92,VALID,UTR9399712524,VALID,4131,VALID,SUCCESS
TXN00004492,2026-03-21 03:35:26,VALID,USR44694,MCH8303,17376.88,VALID,UTR7774080953,VALID,5411,VALID,SUCCESS
TXN00015298,2026-02-03 20:57:06,VALID,USR21562,MCH7536,5471.53,VALID,UTR7884908098,VALID,7011,VALID,FAILED
TXN00007760,2026-03-01 00:00:00,DATE_ONLY,USR75989,MCH3252,4919.07,VALID,UTR6171343299,VALID,7011,VALID,SUCCESS
TXN00004890,2026-03-18 15:10:44,VALID,USR78718,MCH4342,17254.0,VALID,UTR8855278490,VALID,5912,VALID,SUCCESS
TXN00014687,2026-02-06 22:30:47,VALID,USR68903,MCH7778,8642.71,VALID,UTR2201656029,VALID,5912,VALID,SUCCESS
TXN00019004,2026-01-21 20:40:49,VALID,USR70411,MCH4473,1996.5,VALID,UTR8426120244,VALID,7011,VALID,SUCCESS
TXN00004542,2026-11-03 19:20:43,VALID,USR99795,MCH1493,12956.76,VALID,UTR3305067058,VALID,7011,VALID,SUCCESS
TXN00003478,2026-03-31 14:59:34,VALID,USR75030,MCH9617,13403.02,VALID,UTR0126565672,VALID,7011,VALID,SUCCESS
TXN00014885,2026-03-03 18:59:52,VALID,USR99056,MCH8900,10501.77,VALID,UTR6224771962,DUPLICATE,7011,VALID,SUCCESS
TXN00001934,2026-01-11 14:06:51,VALID,USR25663,MCH9246,15091.16,VALID,UTR8231603226,DUPLICATE,,MISSING,SUCCESS
TXN00018710,2026-01-26 23:24:08,VALID,USR65246,MCH9612,11527.42,VALID,UTR0250575715,VALID,5812,VALID,SUCCESS
TXN00005104,2026-01-01 00:00:00,DATE_ONLY,USR49268,MCH2030,8317.34,VALID,UTR1357340664,VALID,7011,VALID,SUCCESS
TXN00005125,2026-01-23 11:22:12,VALID,USR64401,MCH6061,22820.89,VALID,UTR9054633887,VALID,,MISSING,SUCCESS
TXN00005907,2026-01-16 21:00:51,VALID,USR28828,MCH6607,11177.39,VALID,UTR4976620077,VALID,7011,VALID,SUCCESS
TXN00004462,2026-02-27 21:46:22,VALID,USR87396,MCH3122,12995.1,VALID,UTR0165568643,DUPLICATE,4131,VALID,SUCCESS
TXN00011592,2026-02-06 22:48:00,VALID,USR34073,MCH5547,22494.99,VALID,UTR6394691517,VALID,5411,VALID,SUCCESS
TXN00003999,2026-01-23 07:23:41,VALID,USR31245,MCH9012,13253.22,VALID,UTR1126293083,VALID,,MISSING,SUCCESS
TXN00001501,2026-03-16 01:37:19,VALID,USR62108,MCH4810,12981.85,VALID,UTR3914770040,VALID,,MISSING,SUCCESS
TXN00016520,2026-03-09 14:04:59,VALID,USR69293,MCH1508,2797.63,VALID,UTR6317756607,VALID,5411,VALID,SUCCESS
TXN00017778,2026-01-12 04:24:26,VALID,USR98387,MCH7657,338.2,VALID,UTR4881863341,VALID,5912,VALID,SUCCESS
TXN00001559,2026-08-02 14:12:11,VALID,USR17762,MCH7881,20998.13,VALID,UTR1747728677,VALID,,MISSING,FAILED
TXN00005769,2026-01-11 06:08:49,VALID,USR93917,MCH5899,6707.25,VALID,UTR2113861048,VALID,,MISSING,SUCCESS
TXN00009491,2026-11-01 00:14:49,VALID,USR75028,MCH5184,12538.76,VALID,UTR8883559400,VALID,5411,VALID,SUCCESS
TXN00014607,2026-01-18 19:41:31,VALID,USR34488,MCH6189,19474.53,VALID,UTR1224547309,VALID,5411,VALID,SUCCESS
TXN00013884,2026-02-28 05:03:02,VALID,USR11619,MCH9606,2596.4,VALID,UTR0077862985,VALID,5912,VALID,SUCCESS
TXN00019280,2026-01-01 00:00:00,DATE_ONLY,USR87207,MCH9595,10202.5,VALID,UTR2034933476,VALID,4131,VALID,FAILED
TXN00014139,2026-02-28 13:05:53,VALID,USR71970,MCH1313,17173.66,VALID,UTR8939936326,VALID,5411,VALID,SUCCESS
TXN00001314,2026-03-22 00:37:08,VALID,USR77976,MCH3267,20434.27,VALID,UTR0860090753,VALID,,MISSING,SUCCESS
TXN00018544,2026-02-02 11:32:15,VALID,USR99802,MCH5133,15399.73,VALID,UTR3438741891,VALID,5411,VALID,SUCCESS
TXN00009116,2026-02-20 20:34:58,VALID,USR95283,MCH7986,11896.62,VALID,UTR3050739124,VALID,,MISSING,SUCCESS
TXN00015013,2026-03-11 02:56:42,VALID,USR13984,MCH4791,24610.0,VALID,UTR7094405154,VALID,7011,VALID,FAILED
TXN00001218,2026-02-17 17:51:09,VALID,USR50433,MCH8808,17015.68,VALID,UTR2196590303,VALID,5411,VALID,PROCESSING
TXN00005827,2026-01-14 01:08:27,VALID,USR19542,MCH2678,15936.18,VALID,UTR0242181312,VALID,7011,VALID,SUCCESS
TXN00008845,2026-01-23 22:23:49,VALID,USR41942,MCH8577,485.89,VALID,UTR3371078650,VALID,5411,VALID,SUCCESS
TXN00014092,2026-03-16 18:32:07,VALID,USR71763,MCH2617,9788.0,VALID,UTR3048746937,VALID,,MISSING,SUCCESS
TXN00012260,2026-11-01 22:07:21,VALID,USR24673,MCH2042,20588.09,VALID,UTR8876855187,VALID,5411,VALID,SUCCESS
TXN00008217,2026-03-13 14:46:36,VALID,USR10007,MCH2501,14075.13,VALID,UTR7905031096,VALID,5812,VALID,SUCCESS
TXN00014332,2026-03-14 10:12:24,VALID,USR16793,MCH6816,3315.77,VALID,UTR7738558701,VALID,5912,VALID,SUCCESS
TXN00008073,2026-01-16 02:50:53,VALID,USR90632,MCH4158,18320.76,VALID,UTR4100497368,VALID,4131,VALID,PROCESSING
TXN00018887,2026-02-09 16:07:56,VALID,USR25062,MCH3218,8760.54,VALID,UTR7960348177,VALID,5812,VALID,PROCESSING
TXN00018518,2026-02-21 21:17:51,VALID,USR16352,MCH6114,9888.26,VALID,UTR7826026748,VALID,5411,VALID,SUCCESS
TXN00007858,2026-03-25 03:20:38,VALID,USR46549,MCH5018,-5791.4,NEGATIVE,UTR8613102538,VALID,5411,VALID,SUCCESS
TXN00012788,2026-03-13 02:58:10,VALID,USR13066,MCH2646,24600.61,VALID,UTR9906041299,VALID,5411,VALID,SUCCESS
TXN00009056,2026-01-28 18:13:45,VALID,USR67224,MCH5910,23765.34,VALID,UTR9264177449,VALID,5411,VALID,SUCCESS
TXN00012249,2026-12-01 06:21:20,VALID,USR98604,MCH2758,5243.4,VALID,UTR3784919269,VALID,5812,VALID,SUCCESS
TXN00000880,2026-01-07 01:05:22,VALID,USR95302,MCH2905,5557.08,VALID,,MISSING,5912,VALID,SUCCESS
TXN00018752,2026-01-04 06:39:27,VALID,USR94390,MCH1042,13841.59,VALID,UTR2613536711,VALID,5411,VALID,PROCESSING
TXN00011343,2026-02-18 22:51:36,VALID,USR51930,MCH8476,9582.81,VALID,UTR3268138568,VALID,5411,VALID,SUCCESS
TXN00013997,2026-01-03 09:35:51,VALID,USR68794,MCH5829,22893.13,VALID,UTR4832485448,VALID,4131,VALID,SUCCESS
TXN00005719,2026-01-19 17:05:03,VALID,USR96084,MCH5219,2334.51,VALID,UTR4557912338,VALID,5812,VALID,SUCCESS
TXN00019571,2026-03-03 07:37:51,VALID,USR57901,MCH5968,12052.46,VALID,UTR7724245073,VALID,5812,VALID,SUCCESS
TXN00017461,2026-02-01 00:00:00,DATE_ONLY,USR83964,MCH2475,3652.07,VALID,UTR4290688062,VALID,5812,VALID,SUCCESS
TXN00003652,2026-03-16 09:02:02,VALID,USR77763,MCH2492,9952.66,VALID,UTR6763283852,VALID,,MISSING,SUCCESS
TXN00011100,2026-02-17 18:10:43,VALID,USR85775,MCH6474,24733.44,VALID,UTR6669041110,VALID,7011,VALID,SUCCESS
TXN00013064,2026-02-21 08:59:17,VALID,USR67310,MCH3349,24348.65,VALID,UTR6241554260,VALID,,MISSING,SUCCESS
TXN00018067,2026-03-20 02:20:30,VALID,USR38289,MCH1247,5074.77,VALID,UTR2908712259,VALID,5411,VALID,SUCCESS
TXN00012983,2026-02-24 21:56:13,VALID,USR37509,MCH8638,2340.57,VALID,UTR5418815889,VALID,5411,VALID,FAILED
TXN00009503,2026-01-21 08:58:33,VALID,USR91304,MCH6970,13925.54,VALID,UTR0119157217,VALID,5411,VALID,SUCCESS
TXN00014429,2026-01-19 15:44:46,VALID,USR79388,MCH1927,13669.39,VALID,UTR0754474012,VALID,7011,VALID,SUCCESS
