txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00006793,2026-03-04 21:05:34,USR71616,MCH4098,"₹9,967.98",UTR0945446856,,COMPLETED
TXN00008094,2026-03-16 08:36:16,USR70176,MCH1450,24402.2,UTR5688228364,5411,Success
TXN00008116,22/03/2026 10:22:28,USR58627,MCH8540,7018.78,UTR0388598653,7011,COMPLETED
TXN00008306,12/02/2026 14:17:20,USR76083,MCH5028,5036.4,UTR6292296255,,Fail
TXN00000255,21/03/2026 05:28:19,USR70370,MCH6653,4245.62,UTR6919302822,05411,S
TXN00011285,25/01/2026 13:33:42,USR15616,MCH8667,"₹21,994.22",UTR 3580372837,4131,COMPLETED
TXN00002191,2026/02/04,USR24992,MCH2153,"₹6,514.57",UTR4626261461,5411,Success
TXN00000385,2026-01-21 18:04:02,USR57823,MCH3016,Rs. 18379.43,UTR9181508936,5411,SUCCESS
TXN00012415,2026-03-07 16:13:10,USR46193,MCH8867,3578.19,UTR5341084205,5912,Initiated
TXN00013827,2026-01-22 06:10:44,USR26953,MCH5274,Rs. 12266.58,UTR4960044909,5812,SUCCESS
TXN00000404,2026-02-23 23:02:02,USR70917,MCH6517,20663.17,UTR 2715061287,5912,Success
TXN00017091,2026-01-11 01:34:51,USR51274,MCH1121,2249.97,UTR7181547104,7011,TXN_SUCCESS
TXN00019065,04/02/2026 04:11:00,USR30355,MCH9736,-1222.66,UTR0197627427,5812,S
TXN00004782,2026-01-13 22:15:11,USR10692,MCH9264,"₹4,686.24",UTR2878382575,,COMPLETED
TXN00008553,2026-02-25 09:45:11,USR55365,MCH7511,"INR 16,209",UTR7198166382,5912,Success
TXN00019295,2026-02-14 01:32:44,USR21141,MCH8454,"₹23,785.62",UTR1048391771,4131,COMPLETED
TXN00016750,2026-02-07 15:15:11,USR41347,MCH9511,4582.5,UTR2766864199,5912,PROCESSING
TXN00014229,1768422587,USR92470,MCH3656,53.1,,4131,S
TXN00017497,02-18-2026 09:56:27 AM,USR28456,MCH6971,12003.34,UTR0056911545,5812,TXN_SUCCESS
TXN00008735,2026-01-06 07:04:58,USR85084,MCH4402,9652.63,UTR5298292829,7011,SUCCESS
TXN00019109,2026-03-17 00:23:35,USR49332,MCH7937,"INR 24,539",UTR2467027333,5411,SUCCESS
TXN00000627,02-14-2026 04:35:03 PM,USR70806,MCH9375,11568.74,UTR2791064926,,Fail
TXN00016699,2026-01-03 07:11:26,USR49491,MCH2222,16678.37,UTR2323782705,5411,Success
TXN00009509,02-21-2026 04:17:33 PM,USR69494,MCH6960,7212.42,UTR8931736373,,PENDING
TXN00018958,2026-03-22 12:01:52,USR40575,MCH9857,"INR 20,358",UTR3525835458,4131,Declined
TXN00003775,2026-03-26 19:40:59,USR46329,MCH6793,16469.95,UTR0596639456,5812,Success
TXN00014151,2026-01-19 06:51:39,USR80723,MCH1658,15988.38,UTR1504123598,05411,S
TXN00013411,1770691462,USR83675,MCH1116,3047.7,UTR8045331258,5411,Fail
TXN00011756,1774306608,USR81898,MCH4626,12702.28,UTR3657013958,4131,SUCCESS
TXN00016529,16/02/2026 07:05:11,USR97426,MCH4347,2720.95,UTR2779101420,05411,S
TXN00002483,2026-03-15 01:11:54,USR97014,MCH5451,23601.61,UTR0357390412,7011,S
TXN00009125,2026-02-23 10:23:55,USR51515,MCH2600,9829.84,UTR2427182079,5812,COMPLETED
TXN00010460,2026-01-12 09:48:47,USR63223,MCH3587,"₹13,104.59",UTR3180976482,5411,COMPLETED
TXN00013215,02-21-2026 07:14:50 PM,USR98250,MCH6202,815.06,UTR8143323991,4131,Success
TXN00017655,1772757725,USR87626,MCH8666,4821.05,UTR0114052642,,TXN_SUCCESS
TXN00005413,2026-01-01 01:35:33,USR30535,MCH8214,18414.46,UTR1457728815,5812,Success
TXN00003223,02-10-2026 03:49:43 PM,USR16198,MCH9535,2098.02,UTR9083125848,,Success
TXN00005303,2026-02-23 11:11:51,USR79472,MCH8558,19049.63,UTR3829262325,5411,Declined
TXN00019570,2026-01-23 07:57:03,USR65399,MCH3915,14781.56,UTR3742042838,7011,COMPLETED
TXN00004638,1771017181,USR58348,MCH9413,16561.22,UTR3841984329,7011,COMPLETED
TXN00011741,2026-02-24 23:08:48,USR31823,MCH1684,8065.11,UTR5759087424,5812,COMPLETED
TXN00009471,2026-03-12 08:22:19,USR52079,MCH4844,11631.23,UTR5032600094,5912,Success
TXN00000216,2026-03-30 14:34:37,USR43105,MCH5600,5938.85,UTR5923648967,7011,SUCCESS
TXN00013916,2026-02-15 16:44:03,USR71133,MCH2828,18666.7,UTR1399449605,7011,S
TXN00009789,06/03/2026 07:42:28,USR79306,MCH7837,12558.27,UTR2103301230,5812,SUCCESS
TXN00004861,2026-01-07 21:28:11,USR96444,MCH7140,15639.58,UTR2931791960,4131,SUCCESS
TXN00014147,02-07-2026 10:14:53 PM,USR50826,MCH5216,16503.47,UTR7351388555,,F
TXN00014038,1773144959,USR19604,MCH4460,Rs. 10231.1,,5411,S
TXN00018715,01-11-2026 03:13:07 AM,USR13566,MCH1000,1946.18,UTR6382970625,4131,S
TXN00015856,03-14-2026 12:44:11 AM,USR72966,MCH2041,"₹7,292.14",UTR0172213011,5411,Fail
TXN00000185,2026/02/15,USR87121,MCH6214,6455.96,UTR8088401244,05411,S
TXN00012231,31/03/2026 14:24:10,USR57796,MCH1907,15377.21,UTR4572602870,7011,S
TXN00008931,2026-01-30 10:51:08,USR77127,MCH8973,Rs. 9849.04,,5812,SUCCESS
TXN00012980,2026-03-20 04:41:20,USR51654,MCH9283,Rs. 18199.12,UTR5800965300,5411,S
TXN00014494,31/03/2026 12:56:14,USR55463,MCH2479,1806.77,UTR7352586812,4131,SUCCESS
TXN00013928,2026-02-19 10:25:31,USR19269,MCH2748,Rs. 909.39,UTR2378727230,7011,Success
TXN00019832,1771157291,USR48691,MCH7985,"₹6,785.08",,4131,COMPLETED
TXN00000612,2026-01-25 02:16:17,USR51864,MCH7140,"₹19,987.27",UTR9986078091,7011,COMPLETED
TXN00007497,2026-02-09 16:40:41,USR15482,MCH4801,1823.64,UTR1888445933,4131,SUCCESS
TXN00003131,2026-02-05 11:55:28,USR20180,MCH4685,-20129.21,UTR0970802291,7011,Success
TXN00015621,2026-01-18 18:39:52,USR90441,MCH9806,10708.04,UTR6010307996,5912,TXN_SUCCESS
TXN00006759,1771511526,USR85060,MCH8110,"INR 24,980",UTR9388842657,7011,TXN_SUCCESS
TXN00006241,2026-01-05 17:12:56,USR41127,MCH9907,"22,995.62",UTR3723495008,5812,TXN_SUCCESS
TXN00008400,2026-02-17 02:59:41,USR16956,MCH3271,23921.32,UTR6283690870,4131,Success
TXN00012309,2026-02-01 09:53:56,USR48425,MCH2460,"₹4,318.18",UTR3839888387,5912,Success
TXN00000688,2026-03-13 13:25:20,USR48401,MCH1042,7006.68,UTR9634407789,5812,TXN_SUCCESS
TXN00013770,2026-01-30 02:11:31,USR95069,MCH9229,"INR 4,776",UTR0428979487,7011,S
TXN00010976,2026-03-16 11:27:40,USR37512,MCH5753,"₹11,208.74",UTR8867301664,5411,COMPLETED
TXN00013821,2026-01-05 06:18:20,USR91910,MCH5139,"₹4,396.03",UTR9107992269,5912,TXN_SUCCESS
TXN00013659,2026-02-28 05:06:46,USR79296,MCH1156,5052.97,UTR6918406084,,TXN_SUCCESS
TXN00013045,2026/03/03,USR54602,MCH6095,10655.76,UTR7532328377,05411,COMPLETED
TXN00006537,2026-03-22 03:06:50,USR19121,MCH1126,16736.19,UTR6308008500,05411,SUCCESS
TXN00003148,2026-02-14 08:51:37,USR58241,MCH1839,"INR 16,665",UTR7160097589,,TXN_SUCCESS
TXN00008024,01-13-2026 05:53:52 PM,USR22800,MCH7852,"₹10,268.52",UTR0710180185,,TXN_SUCCESS
TXN00003426,2026/03/18,USR70709,MCH5886,15491.96,UTR9465075313,7011,FAILED
TXN00017110,17/03/2026 10:15:43,USR74512,MCH4158,"₹20,719.09",UTR6783190476,5812,Success
TXN00002314,01-08-2026 10:47:46 AM,USR72446,MCH8846,17559.45,UTR1531630966,4131,TXN_SUCCESS
TXN00007293,03/02/2026 11:59:00,USR72033,MCH8660,2662.19,UTR3614175306,5411,Pending
TXN00008715,2026-03-21 18:25:46,USR21905,MCH8670,Rs. 22229.09,UTR6513955105,05411,S
TXN00012583,1774438095,USR28977,MCH6277,18917.28,UTR4308028917,05411,SUCCESS
TXN00015314,17/03/2026 07:51:39,USR95046,MCH1380,INR 320,UTR6823860415,4131,COMPLETED
TXN00013142,2026-03-06 18:44:13,USR66401,MCH7833,7052.82,UTR8080687154,4131,S
TXN00009635,2026-02-25 19:05:50,USR24406,MCH6217,"₹7,161.66",UTR8712792100,5411,SUCCESS
TXN00002283,2026-03-27 15:19:16,USR99753,MCH5260,"₹11,817.61",UTR3443074718,7011,Declined
TXN00015296,12/02/2026 02:52:37,USR92842,MCH1225,"₹19,642.19",UTR7629827083,5912,COMPLETED
TXN00011502,2026/02/15,USR62344,MCH1009,Rs. 22113.57,,,Pending
TXN00013851,27/03/2026 22:13:34,USR62186,MCH9004,3502.89,UTR3755741443,5912,TXN_SUCCESS
TXN00014179,1769180476,USR96516,MCH8266,1941.56,UTR 3888722652,7011,SUCCESS
TXN00010385,01-07-2026 03:19:03 AM,USR82067,MCH2390,22337.15,,5411,SUCCESS
TXN00014934,03-21-2026 07:23:30 AM,USR74688,MCH9718,"₹8,450.52",UTR0803925160,5411,COMPLETED
TXN00011111,2026-02-28 03:31:04,USR90897,MCH4909,16044.08,UTR4114717169,,Success
TXN00002918,2026-02-03 10:46:39,USR20316,MCH1284,21212.15,UTR 3706514989,5812,FAILED
TXN00018863,2026-03-01 00:44:26,USR85229,MCH6633,1475.13,UTR5196678474,5812,S
TXN00008262,2026-02-08 10:18:00,USR73107,MCH3605,Rs. 4594.61,UTR0398721031,4131,Success
TXN00000193,2026-01-12 02:55:29,USR65234,MCH9673,"INR 22,511",UTR1936995584,4131,SUCCESS
TXN00006601,03-03-2026 11:33:26 AM,USR97789,MCH6178,"₹13,341.67",UTR 8000883763,,Fail
TXN00001394,2026-02-01 09:16:57,USR84873,MCH8399,12999.15,UTR0884598694,5912,COMPLETED
TXN00012520,2026-03-09 04:01:31,USR99817,MCH8379,15105.76,UTR4149749531,5411,Success
TXN00015132,02-01-2026 12:49:19 AM,USR77410,MCH8009,24621.8,UTR 5125000371,7011,COMPLETED
TXN00012817,15/03/2026 06:55:00,USR91224,MCH8743,"₹19,808.34",UTR4116969935,7011,COMPLETED
TXN00001171,12/03/2026 08:24:19,USR19579,MCH7519,15427.0,UTR7186698524,5411,TXN_FAILED
TXN00002162,08/02/2026 09:01:49,USR43840,MCH4781,15527.0,UTR5876468431,5912,Success
TXN00011225,2026-01-12 07:37:03,USR59227,MCH3520,Rs. 10343.29,UTR0250929365,4131,S
TXN00005672,09/01/2026 07:42:45,USR54906,MCH5471,"INR 7,161",UTR9181366635,5411,TXN_SUCCESS
TXN00019407,2026-02-21 12:03:50,USR28520,MCH5506,3678.38,UTR1479185459,05411,Success
TXN00007182,2026-03-16 16:21:59,USR23051,MCH9898,"INR 10,245",UTR3010171738,7011,COMPLETED
TXN00001162,2026-02-22 00:39:12,USR79699,MCH4090,"3,230.46",UTR3392431703,,SUCCESS
TXN00006985,01-12-2026 11:40:20 AM,USR87348,MCH2270,21064.94,UTR5226664566,,S
TXN00007592,2026-03-04 03:59:12,USR87872,MCH4231,"INR 21,002",UTR5263384600,7011,Success
TXN00005426,03-26-2026 07:05:32 AM,USR34504,MCH7591,14417.86,UTR0737486880,,TXN_SUCCESS
TXN00013905,2026-03-26 17:53:29,USR26522,MCH8864,12898.25,UTR8242863285,5912,TXN_SUCCESS
TXN00002387,2026-03-05 17:54:18,USR94410,MCH6976,9285.6,UTR5747053699,5812,TXN_SUCCESS
TXN00008389,1771614524,USR51670,MCH4357,14880.21,UTR5886629952,5912,SUCCESS
TXN00017113,2026-02-06 23:58:49,USR40332,MCH4087,10679.89,UTR7512864637,5912,Success
TXN00012822,1769284594,USR85028,MCH3505,13780.27,UTR4895258227,4131,COMPLETED
TXN00002405,2026/02/27,USR30541,MCH9376,16931.24,UTR3944070836,7011,S
TXN00008135,03-14-2026 03:08:42 AM,USR69579,MCH5582,17039.7,UTR0515078060,4131,Success
TXN00008634,2026-01-15 12:32:48,USR96703,MCH9551,10237.15,UTR4942706064,7011,COMPLETED
TXN00005536,2026-01-17 03:35:47,USR59452,MCH4005,"₹2,616.78",UTR3973003144,5912,TXN_SUCCESS
TXN00017874,02-18-2026 08:24:58 PM,USR27770,MCH2526,6991.11,UTR4219771431,5411,S
TXN00015499,2026-01-27 03:44:48,USR32944,MCH1989,Rs. 1461.0,UTR3759326607,5812,TXN_SUCCESS
TXN00005590,2026-01-16 06:04:42,USR53934,MCH2696,16030.74,UTR 4130064359,5812,S
TXN00008018,25/01/2026 00:28:32,USR51269,MCH8484,15447.0,UTR3998596761,5912,SUCCESS
TXN00012035,08/03/2026 17:54:50,USR61673,MCH1917,21922.43,,7011,SUCCESS
TXN00017662,2026/01/08,USR15163,MCH2937,11207.8,UTR7878017558,05411,SUCCESS
TXN00007173,2026-01-02 19:24:42,USR25765,MCH4567,9464.91,UTR5529852188,5912,COMPLETED
TXN00000916,2026-02-12 07:34:17,USR35873,MCH5750,10908.8,UTR3824838245,5411,TXN_SUCCESS
TXN00018408,03-23-2026 02:55:29 PM,USR76746,MCH4622,21031.94,UTR2805711264,5411,S
TXN00001245,2026-02-12 23:36:52,USR26136,MCH4903,19027.99,UTR9681570575,4131,S
TXN00014495,2026-03-24 13:43:37,USR79017,MCH7215,"17,894.69",UTR3217297025,4131,PROCESSING
TXN00016984,13/03/2026 12:40:49,USR75271,MCH9793,Rs. 21269.76,UTR6014264394,5912,S
TXN00004277,2026-02-04 21:45:51,USR88378,MCH5223,10042.53,UTR7511594153,5912,SUCCESS
TXN00000846,01-27-2026 10:10:56 PM,USR25675,MCH4421,10371.46,UTR7861468227,05411,F
TXN00019396,10/02/2026 14:22:54,USR97972,MCH8998,"₹14,892.81",UTR5116013988,,TXN_SUCCESS
TXN00014579,2026-03-04 22:03:27,USR74077,MCH9626,3525.98,UTR4340109363,7011,S
TXN00009210,2026-03-31 08:39:06,USR80386,MCH3713,14579.64,UTR8571339877,5912,S
TXN00002097,2026-02-04 01:56:37,USR79147,MCH4856,"INR 14,444",UTR7253127480,05411,Success
TXN00005681,2026-02-23 17:59:09,USR16045,MCH8224,5892.23,UTR7825037510,5411,S
TXN00001009,1767441006,USR52687,MCH6587,6249.2,UTR4951123936,5812,COMPLETED
TXN00002493,15/02/2026 12:53:08,USR32342,MCH1493,19047.34,UTR6903524281,5411,TXN_FAILED
TXN00002290,2026-03-02 21:31:20,USR32271,MCH5214,4910.48,UTR0899649709,,Success
TXN00014938,2026-02-08 16:30:19,USR43392,MCH1238,-20973.64,UTR5238019972,5411,TXN_FAILED
TXN00016510,2026-01-06 10:10:35,USR87470,MCH6228,2920.4,UTR4315580051,5812,FAILED
TXN00001369,2026-01-09 20:36:36,USR18693,MCH1325,4500.28,UTR4901814007,7011,TXN_SUCCESS
TXN00019226,2026-01-18 07:44:20,USR31376,MCH3519,"INR 4,122",UTR9886546831,5912,SUCCESS
TXN00011839,2026-03-13 07:27:48,USR53217,MCH1376,"2,342.27",UTR1538922604,5812,COMPLETED
TXN00016395,2026-01-27 07:41:35,USR90423,MCH7115,10332.23,UTR0329926824,5411,COMPLETED
TXN00008039,2026/02/22,USR19769,MCH4173,8668.27,UTR4050247428,5812,Success
TXN00010379,01-21-2026 04:51:58 PM,USR52813,MCH9137,20352.28,UTR 7591149118,4131,SUCCESS
TXN00012104,01-13-2026 03:23:11 PM,USR12253,MCH9267,"₹19,933.02",UTR8737140577,7011,SUCCESS
TXN00008957,2026-03-08 17:42:23,USR94832,MCH9941,"16,126.21",UTR5932492768,,Fail
TXN00003122,2026-03-01 07:50:01,USR88880,MCH8856,6196.52,UTR3872238560,7011,Success
TXN00002924,2026-03-04 02:49:40,USR60072,MCH7136,"₹4,548.53",UTR0898465866,4131,TXN_SUCCESS
TXN00007104,2026-01-10 17:07:18,USR28117,MCH3621,15338.91,UTR2997322215,4131,FAILED
TXN00004857,24/01/2026 09:45:40,USR58333,MCH8629,3659.07,UTR8144225395,5411,COMPLETED
TXN00002019,01-07-2026 12:25:55 PM,USR24126,MCH9500,555.37,UTR0971292095,4131,PENDING
TXN00016574,2026-01-17 20:28:16,USR95955,MCH2076,18614.76,UTR2297677325,7011,Declined
TXN00009107,2026/03/13,USR25553,MCH3907,3626.32,UTR6142648803,7011,S
TXN00016019,2026-02-28 10:22:38,USR82278,MCH4044,24834.25,UTR5063702332,5912,Fail
TXN00019218,2026-02-19 08:15:24,USR12729,MCH3776,Rs. 8953.87,UTR1642541255,4131,S
TXN00017398,2026/02/27,USR76739,MCH6792,"₹15,969.25",UTR5089289250,5912,Fail
TXN00013939,2026-02-16 22:09:49,USR93305,MCH4233,10739.28,UTR5500354523,05411,Success
TXN00014606,02-01-2026 05:28:06 AM,USR95556,MCH2643,21324.58,UTR6794614789,,SUCCESS
TXN00006700,02-16-2026 03:20:34 PM,USR71408,MCH3947,7374.59,UTR8514922061,,TXN_SUCCESS
TXN00019359,1769288473,USR83530,MCH5706,Rs. 8078.27,UTR7213965198,05411,COMPLETED
TXN00002220,03-22-2026 06:45:39 PM,USR71467,MCH3045,Rs. 2823.38,UTR9507817068,7011,TXN_FAILED
TXN00006757,2026-02-07 18:10:17,USR94594,MCH7573,"20,923.22",UTR0559363904,5912,Success
TXN00017457,1769018853,USR71225,MCH5981,23666.33,UTR6547125032,7011,COMPLETED
TXN00014456,2026-02-08 08:33:56,USR50579,MCH6621,9295.61,UTR0400589427,5411,Success
TXN00002733,1770307129,USR63704,MCH5666,1455.53,UTR8188588725,,SUCCESS
TXN00016472,14/03/2026 15:37:36,USR98121,MCH2216,14190.31,UTR 7421828086,5912,SUCCESS
TXN00018799,22/01/2026 00:35:03,USR43035,MCH4407,21854.0,UTR 6435586750,05411,COMPLETED
TXN00018059,02-27-2026 11:12:04 PM,USR56291,MCH9330,10343.79,UTR5388029587,,TXN_FAILED
TXN00002068,03-16-2026 12:59:59 AM,USR81615,MCH4726,Rs. 6472.93,UTR0002054899,5912,Fail
TXN00001013,03-30-2026 03:51:15 AM,USR88017,MCH6293,-23602.04,UTR5549573502,5812,S
TXN00004304,02-11-2026 07:02:02 PM,USR97301,MCH8680,14669.73,UTR4461621452,5912,S
TXN00010208,2026-02-25 19:00:31,USR63556,MCH1070,"₹4,188.22",UTR4156495798,7011,S
TXN00013551,2026/02/20,USR13959,MCH1876,8682.23,,5812,COMPLETED
TXN00011956,2026-02-09 10:43:17,USR13084,MCH1847,"₹21,160.26",UTR 1199867132,4131,S
TXN00001341,2026-01-23 05:25:57,USR50116,MCH9050,Rs. 6449.5,UTR9873540587,05411,TXN_SUCCESS
TXN00016272,2026-02-07 06:45:46,USR19789,MCH3193,18369.02,UTR2751508477,,F
TXN00005270,05/01/2026 21:59:39,USR47641,MCH8743,7629.53,UTR5467092972,7011,COMPLETED
TXN00002651,2026-03-14 13:22:25,USR98625,MCH9693,"INR 5,230",UTR2989385379,5912,S
TXN00011311,2026-02-03 18:31:04,USR45466,MCH6511,2712.93,UTR8119189626,7011,S
TXN00010262,03-09-2026 01:31:23 PM,USR75470,MCH4571,"INR 17,006",UTR4954343998,05411,SUCCESS
TXN00013344,02-28-2026 01:07:58 AM,USR86225,MCH9798,16988.42,UTR8269400675,05411,S
TXN00007903,2026-02-05 01:06:08,USR79165,MCH1990,Rs. 6735.3,UTR 2499387311,5411,TXN_SUCCESS
TXN00002804,2026-02-28 17:58:23,USR30788,MCH3264,24003.79,UTR7969526469,4131,S
TXN00003179,1768145029,USR83065,MCH8394,"₹20,355.00",UTR0008194896,5411,COMPLETED
TXN00007164,2026-01-20 01:43:10,USR93739,MCH2862,17485.83,UTR1172464039,7011,COMPLETED
TXN00015152,2026-03-21 05:45:45,USR65048,MCH7151,Rs. 21271.64,UTR 7256936342,,SUCCESS
TXN00012794,2026-02-02 11:41:31,USR49498,MCH6796,23885.8,UTR8007520520,4131,Declined
TXN00006946,2026-03-10 05:30:34,USR87438,MCH6316,"INR 19,085",UTR1419899417,7011,TXN_SUCCESS
TXN00011494,15/03/2026 19:19:40,USR23004,MCH2631,19676.05,UTR8727408960,5411,COMPLETED
TXN00015994,1774456364,USR44943,MCH8560,14296.34,UTR6021768787,,S
TXN00018926,2026-01-05 01:45:48,USR30073,MCH2318,"₹8,849.92",UTR0671898889,4131,COMPLETED
TXN00000967,2026/03/14,USR76787,MCH8674,17978.96,UTR8419331443,5812,Success
TXN00018080,01-09-2026 07:27:27 AM,USR78750,MCH9562,"₹16,945.07",UTR4291353848,05411,COMPLETED
TXN00009927,26/01/2026 06:52:35,USR18876,MCH9170,11131.02,UTR3120560766,5812,TXN_SUCCESS
TXN00015938,1770416229,USR32709,MCH8319,4324.29,UTR6178821244,05411,COMPLETED
TXN00007796,1771440667,USR41836,MCH2397,₹27.91,UTR 7045069049,5411,SUCCESS
TXN00013465,2026-03-21 06:04:19,USR98637,MCH4909,16447.88,,5912,SUCCESS
TXN00015057,2026/03/16,USR85109,MCH2937,3509.58,UTR7760826009,,SUCCESS
TXN00019627,10/01/2026 16:16:09,USR76941,MCH3679,"₹4,606.85",UTR0713262548,,F
TXN00017199,01-12-2026 11:49:42 AM,USR16423,MCH4564,"INR 2,457",UTR3529132584,4131,COMPLETED
TXN00001342,1772882024,USR62907,MCH6378,"INR 11,571",UTR 7717389170,7011,S
TXN00000783,2026-03-11 17:52:02,USR57542,MCH5883,"₹6,302.46",UTR4362215564,,COMPLETED
TXN00018432,2026/02/12,USR99049,MCH1949,18764.85,UTR4409220016,05411,S
TXN00006479,2026-02-18 03:22:44,USR93776,MCH7577,13209.16,UTR2190748640,4131,TXN_SUCCESS
TXN00015468,28/02/2026 11:05:53,USR25600,MCH1384,15750.79,UTR1280027546,5812,Success
TXN00005805,2026-01-05 18:51:22,USR66904,MCH8089,9464.11,UTR8085336859,5411,S
TXN00010148,17/03/2026 19:14:08,USR33810,MCH7357,"12,986.81",UTR3346602436,7011,SUCCESS
TXN00005054,05/01/2026 11:01:16,USR96153,MCH4198,2133.31,UTR1376591415,05411,COMPLETED
TXN00001082,09/01/2026 09:56:21,USR54917,MCH3612,"₹2,244.38",UTR5509844484,5812,Success
TXN00019606,2026-01-15 17:49:49,USR62311,MCH5888,"₹8,971.69",UTR 1333430403,,COMPLETED
TXN00011602,2026-01-25 00:58:56,USR38137,MCH6991,-20913.47,UTR9237969443,5411,SUCCESS
TXN00013124,2026-02-13 22:06:31,USR11500,MCH5774,13800.19,UTR9151932565,5812,TXN_SUCCESS
TXN00013270,2026-01-06 00:53:05,USR91228,MCH7855,21558.17,UTR7271412254,05411,Success
TXN00003456,15/03/2026 04:22:49,USR95704,MCH6794,"₹4,192.25",UTR3976061308,7011,S
TXN00011925,2026/03/08,USR83402,MCH1290,7407.65,UTR3222362641,5411,S
TXN00004712,2026/01/13,USR24860,MCH5917,11456.14,UTR2109292791,4131,S
TXN00016591,2026-01-30 17:06:38,USR82805,MCH4558,9503.94,UTR8131112511,,S
TXN00014085,2026-02-03 01:47:39,USR10673,MCH9990,4680.93,UTR7699684709,5912,SUCCESS
TXN00007264,03/03/2026 12:19:05,USR81646,MCH7247,Rs. 20.03,UTR2029057258,5912,COMPLETED
TXN00003275,2026-03-16 20:57:58,USR88484,MCH7751,Rs. 20904.58,,4131,TXN_SUCCESS
TXN00003240,2026/01/14,USR93796,MCH1739,Rs. 13926.39,UTR4155600151,5411,S
TXN00004966,2026-02-06 02:31:06,USR84442,MCH4623,5408.63,UTR9626371007,05411,S
TXN00018390,2026-02-07 06:58:45,USR24051,MCH6733,Rs. 18308.12,UTR 0457313195,05411,S
TXN00010520,03-12-2026 12:59:27 AM,USR68748,MCH6415,"INR 17,651",UTR4384251990,4131,COMPLETED
TXN00000343,1768051188,USR65277,MCH8208,4338.31,UTR2110814327,5912,COMPLETED
TXN00019934,2026-02-16 01:36:49,USR84511,MCH1434,Rs. 18442.9,UTR9389250258,5812,Success
TXN00017325,2026/01/01,USR69087,MCH6581,"₹12,608.67",UTR0441454511,,SUCCESS
TXN00008447,2026/01/04,USR99388,MCH3288,14131.16,UTR8538805839,,SUCCESS
TXN00009684,2026-03-23 05:45:52,USR44304,MCH9000,20498.51,UTR 6951961617,,Success
TXN00014917,02-06-2026 11:21:53 AM,USR64879,MCH3794,"INR 19,522",UTR9560561875,4131,COMPLETED
TXN00014189,2026-01-17 16:22:58,USR54295,MCH2461,7410.9,UTR 6843099457,,TXN_SUCCESS
TXN00003847,26/02/2026 05:30:02,USR54864,MCH3524,"₹24,279.06",UTR 3136614966,5411,SUCCESS
TXN00000599,10/02/2026 00:42:56,USR24500,MCH9954,Rs. 4815.3,UTR9753860253,7011,PROCESSING
TXN00015079,2026-01-22 17:30:22,USR45424,MCH6333,1930.47,UTR1508492735,5812,COMPLETED
TXN00004916,16/01/2026 02:03:17,USR45342,MCH9126,"INR 22,913",UTR6783208312,4131,S
TXN00011106,2026-01-12 14:06:59,USR46058,MCH3226,2610.86,UTR8146252207,5411,FAILED
TXN00014909,26/02/2026 13:11:46,USR28442,MCH4638,₹826.05,UTR0613475910,5912,Success
TXN00015502,04/03/2026 16:17:23,USR59271,MCH7577,"₹17,213.35",UTR9663549788,5912,COMPLETED
TXN00010948,2026-03-08 21:49:43,USR39678,MCH9447,-23228.62,UTR2061532553,5912,Success
TXN00005196,22/03/2026 05:37:13,USR44033,MCH3467,19951.97,UTR8919720843,5411,Success
TXN00018244,2026-03-14 07:02:24,USR27788,MCH1998,2431.74,UTR3622457000,05411,TXN_SUCCESS
TXN00007543,18/03/2026 00:46:36,USR51098,MCH2384,14776.99,UTR2705396390,5912,TXN_SUCCESS
TXN00019419,2026-03-19 08:33:11,USR48528,MCH3111,Rs. 4627.28,UTR0591527386,5912,SUCCESS
TXN00012475,1773820531,USR23336,MCH5012,17041.05,UTR9064461946,5912,SUCCESS
TXN00007451,2026/02/16,USR10055,MCH4138,13414.9,UTR2066511466,5411,SUCCESS
TXN00009295,01-18-2026 11:12:51 AM,USR39556,MCH9354,"₹23,718.14",UTR0641585982,7011,COMPLETED
TXN00002915,02-15-2026 05:28:12 AM,USR95411,MCH7177,5615.09,UTR7397114076,7011,Success
TXN00019483,2026-02-11 06:47:10,USR42113,MCH3536,"₹16,145.89",UTR5591720726,,SUCCESS
TXN00008032,03-25-2026 12:48:16 PM,USR10459,MCH7215,"₹16,058.82",UTR5082773716,5912,S
TXN00015868,2026/02/18,USR62664,MCH3810,23133.95,UTR0847934894,5912,COMPLETED
TXN00011102,08/03/2026 18:47:26,USR89921,MCH6367,"INR 21,876",UTR3998845592,4131,COMPLETED
TXN00016858,2026-02-15 05:34:24,USR23035,MCH3277,868.73,UTR1702768224,5912,SUCCESS
TXN00019497,2026-02-13 11:04:05,USR59064,MCH4099,22270.04,UTR1896814588,5411,COMPLETED
TXN00007071,2026-03-01 21:26:45,USR79222,MCH5420,9132.54,UTR2307113117,5912,COMPLETED
TXN00009402,06/02/2026 10:22:27,USR46146,MCH3499,7357.14,UTR0129148295,5912,S
TXN00012577,2026-03-13 17:29:05,USR44040,MCH5696,882.3,UTR6385862862,05411,SUCCESS
TXN00006546,2026-03-02 04:08:26,USR26553,MCH2245,2162.04,UTR9617643381,4131,Success
TXN00016514,2026/03/09,USR10168,MCH9950,"12,265.35",UTR6947557501,7011,TXN_SUCCESS
TXN00012663,2026-02-28 10:59:41,USR59125,MCH3981,16725.81,UTR3763497517,,COMPLETED
